,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
96239,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,1,1.0,1.0,0.52,1.0,0.01,0.98,0.0,88,1,0.01,0.98,1.0,0.98,0.96,1.0,0.51,1.0,3
96240,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,1,1.0,1.0,0.54,1.0,0.01,0.98,0.0,88,1,0.01,0.98,1.0,0.98,0.96,1.0,0.52,1.0,3
96241,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,1,1.0,1.0,0.55,1.0,0.01,0.98,0.0,88,1,0.01,0.98,1.0,0.98,0.96,1.0,0.53,1.0,3
96242,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,1,1.0,1.0,0.56,1.0,0.01,0.98,0.0,88,1,0.01,0.98,1.0,0.98,0.96,1.0,0.54,1.0,3
96243,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,1,1.0,1.0,0.71,1.0,0.01,0.98,0.0,88,1,0.01,0.98,1.0,0.98,0.96,1.0,0.69,1.0,3
96244,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,1,1.0,1.0,0.57,1.0,0.01,0.98,0.0,88,1,0.01,0.98,1.0,0.98,0.96,1.0,0.55,1.0,3
96245,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,1,1.0,1.0,0.72,1.0,0.01,0.98,0.0,88,1,0.01,0.98,1.0,0.98,0.96,1.0,0.7,1.0,3
96246,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,1,1.0,1.0,0.75,1.0,0.01,0.98,0.0,88,1,0.01,0.98,1.0,0.98,0.96,1.0,0.72,1.0,3
96247,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,1,1.0,1.0,0.74,1.0,0.01,0.98,0.0,88,1,0.01,0.98,1.0,0.98,0.96,1.0,0.71,1.0,3
96248,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,1,1.0,1.0,0.76,1.0,0.01,0.98,0.0,88,1,0.01,0.98,1.0,0.98,0.96,1.0,0.73,1.0,3
96249,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,1,1.0,1.0,0.77,1.0,0.01,0.98,0.0,88,1,0.01,0.98,1.0,0.98,0.96,1.0,0.75,1.0,3
96250,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,1,1.0,1.0,0.78,1.0,0.01,0.98,0.0,88,1,0.01,0.98,1.0,0.98,0.96,1.0,0.76,1.0,3
96251,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,1,1.0,1.0,0.8,1.0,0.01,0.98,0.0,88,1,0.01,0.98,1.0,0.98,0.96,1.0,0.77,1.0,3
96252,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,1,1.0,1.0,0.81,1.0,0.01,0.98,0.0,88,1,0.01,0.98,1.0,0.98,0.96,1.0,0.78,1.0,3
96253,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,1,1.0,1.0,0.83,1.0,0.01,0.98,0.0,88,1,0.01,0.98,1.0,0.98,0.96,1.0,0.8,1.0,3
96254,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,1,1.0,1.0,0.84,1.0,0.01,0.98,0.0,88,1,0.01,0.98,1.0,0.98,0.96,1.0,0.81,1.0,3
96255,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,1,1.0,1.0,0.82,1.0,0.01,0.98,0.0,88,1,0.01,0.98,1.0,0.98,0.96,1.0,0.79,1.0,3
96256,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,1,1.0,1.0,0.79,1.0,0.01,0.98,0.0,95,1,0.01,0.98,1.0,0.98,0.96,1.0,0.76,1.0,3
96257,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,1,1.0,1.0,0.79,1.0,0.01,0.98,0.0,96,1,0.01,0.98,1.0,0.98,0.96,1.0,0.77,1.0,3
96258,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,1,1.0,1.0,0.8,1.0,0.01,0.98,0.0,96,1,0.01,0.98,1.0,0.98,0.96,1.0,0.78,1.0,3
96259,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,1,1.0,1.0,0.69,1.0,0.0,0.99,0.0,113,1,0.0,0.99,1.0,0.99,0.97,1.0,0.67,1.0,3
96260,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,1,1.0,1.0,0.76,1.0,0.0,0.99,0.0,119,1,0.0,0.99,1.0,0.99,0.97,1.0,0.74,1.0,3
96261,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,1,1.0,1.0,0.77,1.0,0.0,0.99,0.0,119,1,0.0,0.99,1.0,0.99,0.97,1.0,0.75,1.0,3
96262,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,1,1.0,1.0,0.7,1.0,0.0,0.99,0.0,113,1,0.0,0.99,1.0,0.99,0.97,1.0,0.68,1.0,3
96263,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,1,1.0,1.0,0.78,1.0,0.0,0.99,0.0,119,1,0.0,0.99,1.0,0.99,0.97,1.0,0.76,1.0,3
96264,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,1,1.0,1.0,0.7,1.0,0.0,0.99,0.0,113,1,0.0,0.99,1.0,0.99,0.97,1.0,0.69,1.0,3
96265,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,1,1.0,1.0,0.71,1.0,0.0,0.99,0.0,113,1,0.0,0.99,1.0,0.99,0.97,1.0,0.69,1.0,3
96266,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,1,1.0,1.0,0.72,1.0,0.0,0.99,0.0,113,1,0.0,0.99,1.0,0.99,0.97,1.0,0.7,1.0,3
96267,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,1,1.0,1.0,0.79,1.0,0.0,0.99,0.0,119,1,0.0,0.99,1.0,0.99,0.97,1.0,0.77,1.0,3
96268,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,1,1.0,1.0,0.8,1.0,0.0,0.99,0.0,119,1,0.0,0.99,1.0,0.99,0.97,1.0,0.78,1.0,3
96269,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,1,1.0,1.0,0.81,1.0,0.0,0.99,0.0,119,1,0.0,0.99,1.0,0.99,0.97,1.0,0.78,1.0,3
96270,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,1,1.0,1.0,0.73,1.0,0.0,0.99,0.0,113,1,0.0,0.99,1.0,0.99,0.97,1.0,0.71,1.0,3
96271,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,1,1.0,1.0,0.74,1.0,0.0,0.99,0.0,113,1,0.0,0.99,1.0,0.99,0.97,1.0,0.72,1.0,3
96272,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,1,1.0,1.0,0.81,1.0,0.0,0.99,0.0,119,1,0.0,0.99,1.0,0.99,0.97,1.0,0.79,1.0,3
96273,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,1,1.0,1.0,0.75,1.0,0.0,0.99,0.0,113,1,0.0,0.99,1.0,0.99,0.97,1.0,0.73,1.0,3
96274,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,1,1.0,1.0,0.76,1.0,0.0,0.99,0.0,113,1,0.0,0.99,1.0,0.99,0.97,1.0,0.74,1.0,3
96275,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,1,1.0,1.0,0.77,1.0,0.0,0.99,0.0,113,1,0.0,0.99,1.0,0.99,0.97,1.0,0.75,1.0,3
96276,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,1,1.0,1.0,0.78,1.0,0.0,0.99,0.0,113,1,0.0,0.99,1.0,0.99,0.97,1.0,0.76,1.0,3
96277,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,1,1.0,1.0,0.82,1.0,0.0,0.99,0.0,119,1,0.0,0.99,1.0,0.99,0.97,1.0,0.8,1.0,3
96278,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,1,1.0,1.0,0.83,1.0,0.0,0.99,0.0,119,1,0.0,0.99,1.0,0.99,0.97,1.0,0.81,1.0,3
96279,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,1,1.0,1.0,0.79,1.0,0.0,0.99,0.0,113,1,0.0,0.99,1.0,0.99,0.97,1.0,0.76,1.0,3
96280,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,1,1.0,1.0,0.8,1.0,0.0,0.99,0.0,113,1,0.0,0.99,1.0,0.99,0.97,1.0,0.77,1.0,3
96281,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,1,1.0,1.0,0.75,1.0,0.0,0.99,0.0,155,1,0.0,0.99,1.0,0.99,0.98,1.0,0.73,1.0,3
96282,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,1,1.0,1.0,0.75,1.0,0.0,0.99,0.0,133,1,0.0,0.99,1.0,0.99,0.97,1.0,0.73,1.0,3
96283,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,1,1.0,1.0,0.76,1.0,0.0,0.99,0.0,133,1,0.0,0.99,1.0,0.99,0.97,1.0,0.74,1.0,3
96284,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,1,1.0,1.0,0.76,1.0,0.0,0.99,0.0,133,1,0.0,0.99,1.0,0.99,0.97,1.0,0.75,1.0,3
96285,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,1,1.0,1.0,0.8,0.0,0.0,0.99,0.0,155,1,0.0,0.99,1.0,0.99,0.98,1.0,0.78,0.0,3
96286,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,1,0.99,1.0,0.75,1.0,0.0,0.99,0.0,155,1,0.0,0.99,1.0,0.99,0.97,1.0,0.74,1.0,3
96287,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,1,1.0,1.0,0.77,1.0,0.0,0.99,0.0,133,1,0.0,0.99,1.0,0.99,0.97,1.0,0.75,1.0,3
96288,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,1,0.99,1.0,0.76,1.0,0.0,0.99,0.0,155,1,0.0,0.99,1.0,0.99,0.97,1.0,0.74,1.0,3
96289,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,1,0.99,1.0,0.76,1.0,0.0,0.99,0.0,155,1,0.0,0.99,1.0,0.99,0.97,1.0,0.75,1.0,3
96290,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,1,1.0,1.0,0.78,1.0,0.0,0.99,0.0,133,1,0.0,0.99,1.0,0.99,0.97,1.0,0.76,1.0,3
96291,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,1,0.99,1.0,0.77,1.0,0.0,0.99,0.0,155,1,0.0,0.99,1.0,0.99,0.97,1.0,0.76,1.0,3
96292,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,1,1.0,1.0,0.79,1.0,0.0,0.99,0.0,133,1,0.0,0.99,1.0,0.99,0.97,1.0,0.77,1.0,3
96293,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,1,1.0,1.0,0.8,1.0,0.0,0.99,0.0,133,1,0.0,0.99,1.0,0.99,0.97,1.0,0.78,1.0,3
96294,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,1,1.0,1.0,0.8,1.0,0.0,0.99,0.0,133,1,0.0,0.99,1.0,0.99,0.97,1.0,0.78,1.0,3
96295,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,1,1.0,1.0,0.81,1.0,0.0,0.99,0.0,133,1,0.0,0.99,1.0,0.99,0.97,1.0,0.79,1.0,3
96296,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,1,1.0,1.0,0.82,1.0,0.0,0.99,0.0,133,1,0.0,0.99,1.0,0.99,0.97,1.0,0.8,1.0,3
96297,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,1,0.99,1.0,0.78,1.0,0.0,0.99,0.0,155,1,0.0,0.99,1.0,0.99,0.97,1.0,0.76,1.0,3
96298,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,1,1.0,1.0,0.82,1.0,0.0,0.99,0.0,134,1,0.0,0.99,1.0,0.99,0.97,1.0,0.8,1.0,3
96299,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,1,1.0,1.0,0.75,1.0,0.0,0.99,0.0,147,1,0.0,0.99,1.0,0.99,0.97,1.0,0.74,1.0,3
96300,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,1,1.0,1.0,0.76,1.0,0.0,0.99,0.0,147,1,0.0,0.99,1.0,0.99,0.97,1.0,0.74,1.0,3
96301,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,1,0.99,1.0,0.78,1.0,0.0,0.99,0.0,155,1,0.0,0.99,1.0,0.99,0.97,1.0,0.77,1.0,3
96302,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,1,1.0,1.0,0.77,1.0,0.0,0.99,0.0,147,1,0.0,0.99,1.0,0.99,0.97,1.0,0.75,1.0,3
96303,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,1,1.0,1.0,0.77,1.0,0.0,0.99,0.0,147,1,0.0,0.99,1.0,0.99,0.97,1.0,0.76,1.0,3
96304,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,1,0.99,1.0,0.79,1.0,0.0,0.99,0.0,155,1,0.0,0.99,1.0,0.99,0.97,1.0,0.78,1.0,3
96305,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,1,0.99,1.0,0.8,1.0,0.0,0.99,0.0,155,1,0.0,0.99,1.0,0.99,0.97,1.0,0.78,1.0,3
96306,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,1,1.0,1.0,0.76,1.0,0.0,0.99,0.0,163,1,0.0,0.99,1.0,0.99,0.98,1.0,0.75,1.0,3
96307,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,1,1.0,1.0,0.77,1.0,0.0,0.99,0.0,163,1,0.0,0.99,1.0,0.99,0.98,1.0,0.76,1.0,3
96308,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,1,1.0,1.0,0.78,1.0,0.0,0.99,0.0,163,1,0.0,0.99,1.0,0.99,0.98,1.0,0.76,1.0,3
96309,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,1,1.0,1.0,0.78,1.0,0.0,0.99,0.0,163,1,0.0,0.99,1.0,0.99,0.98,1.0,0.77,1.0,3
96310,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,1,1.0,1.0,0.79,1.0,0.0,0.99,0.0,163,1,0.0,0.99,1.0,0.99,0.98,1.0,0.77,1.0,3
96311,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,1,1.0,1.0,0.8,1.0,0.0,0.99,0.0,163,1,0.0,0.99,1.0,0.99,0.98,1.0,0.78,1.0,3
96312,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,1,1.0,1.0,0.78,1.0,0.0,0.99,0.0,147,1,0.0,0.99,1.0,0.99,0.97,1.0,0.76,1.0,3
96313,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,1,1.0,1.0,0.8,1.0,0.0,0.99,0.0,163,1,0.0,0.99,1.0,0.99,0.98,1.0,0.79,1.0,3
96314,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,1,1.0,1.0,0.81,1.0,0.0,0.99,0.0,163,1,0.0,0.99,1.0,0.99,0.98,1.0,0.79,1.0,3
96315,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,1,1.0,1.0,0.86,1.0,0.0,0.99,0.0,163,1,0.0,0.99,1.0,0.99,0.98,1.0,0.84,1.0,3
96316,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,1,1.0,1.0,0.81,1.0,0.0,0.99,0.0,163,1,0.0,0.99,1.0,0.99,0.98,1.0,0.8,1.0,3
96317,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,1,1.0,1.0,0.86,1.0,0.0,0.99,0.0,163,1,0.0,0.99,1.0,0.99,0.98,1.0,0.85,1.0,3
96318,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,1,1.0,1.0,0.88,1.0,0.0,0.99,0.0,163,1,0.0,0.99,1.0,0.99,0.98,1.0,0.86,1.0,3
96319,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,1,1.0,1.0,0.87,1.0,0.0,0.99,0.0,163,1,0.0,0.99,1.0,0.99,0.98,1.0,0.85,1.0,3
96320,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,1,1.0,1.0,0.88,1.0,0.0,0.99,0.0,163,1,0.0,0.99,1.0,0.99,0.98,1.0,0.87,1.0,3
96321,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,1,1.0,1.0,0.82,1.0,0.0,0.99,0.0,163,1,0.0,0.99,1.0,0.99,0.98,1.0,0.8,1.0,3
96322,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,1,1.0,1.0,0.89,1.0,0.0,0.99,0.0,163,1,0.0,0.99,1.0,0.99,0.98,1.0,0.87,1.0,3
96323,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,1,1.0,1.0,0.9,1.0,0.0,0.99,0.0,163,1,0.0,0.99,1.0,0.99,0.98,1.0,0.88,1.0,3
96324,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,1,1.0,1.0,0.83,1.0,0.0,0.99,0.0,163,1,0.0,0.99,1.0,0.99,0.98,1.0,0.81,1.0,3
96325,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,1,1.0,1.0,0.83,1.0,0.0,0.99,0.0,163,1,0.0,0.99,1.0,0.99,0.98,1.0,0.82,1.0,3
96326,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,1,1.0,1.0,0.84,1.0,0.0,0.99,0.0,163,1,0.0,0.99,1.0,0.99,0.98,1.0,0.82,1.0,3
96327,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,1,1.0,1.0,0.9,1.0,0.0,0.99,0.0,163,1,0.0,0.99,1.0,0.99,0.98,1.0,0.88,1.0,3
96328,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,1,1.0,1.0,0.85,1.0,0.0,0.99,0.0,163,1,0.0,0.99,1.0,0.99,0.98,1.0,0.83,1.0,3
96329,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,1,1.0,1.0,0.91,1.0,0.0,0.99,0.0,163,1,0.0,0.99,1.0,0.99,0.98,1.0,0.89,1.0,3
96330,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,1,1.0,1.0,0.85,1.0,0.0,0.99,0.0,163,1,0.0,0.99,1.0,0.99,0.98,1.0,0.84,1.0,3
96331,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,1,1.0,1.0,0.81,1.0,0.0,0.99,0.0,184,1,0.0,0.99,1.0,0.99,0.98,1.0,0.79,1.0,3
96332,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,1,1.0,1.0,0.81,1.0,0.0,0.99,0.0,184,1,0.0,0.99,1.0,0.99,0.98,1.0,0.8,1.0,3
96333,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,1,1.0,1.0,0.82,1.0,0.0,0.99,0.0,184,1,0.0,0.99,1.0,0.99,0.98,1.0,0.8,1.0,3
96334,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,1,1.0,1.0,0.82,1.0,0.0,0.99,0.0,184,1,0.0,0.99,1.0,0.99,0.98,1.0,0.81,1.0,3
96335,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,1,1.0,1.0,0.72,1.0,0.0,0.99,0.0,213,1,0.0,0.99,1.0,0.99,0.98,1.0,0.71,1.0,3
96336,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,1,1.0,1.0,0.73,1.0,0.0,0.99,0.0,213,1,0.0,0.99,1.0,0.99,0.98,1.0,0.72,1.0,3
96337,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,1,1.0,1.0,0.73,1.0,0.0,0.99,0.0,213,1,0.0,0.99,1.0,0.99,0.98,1.0,0.72,1.0,3
96338,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,1,1.0,1.0,0.74,1.0,0.0,0.99,0.0,213,1,0.0,0.99,1.0,0.99,0.98,1.0,0.73,1.0,3
96339,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,1,1.0,1.0,0.83,1.0,0.0,0.99,0.0,184,1,0.0,0.99,1.0,0.99,0.98,1.0,0.82,1.0,3
96340,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,1,1.0,1.0,0.74,1.0,0.0,0.99,0.0,213,1,0.0,0.99,1.0,0.99,0.98,1.0,0.73,1.0,3
96341,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,1,1.0,1.0,0.75,1.0,0.0,0.99,0.0,213,1,0.0,0.99,1.0,0.99,0.98,1.0,0.74,1.0,3
96342,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,1,1.0,1.0,0.83,1.0,0.0,0.99,0.0,184,1,0.0,0.99,1.0,0.99,0.98,1.0,0.82,1.0,3
96343,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,1,1.0,1.0,0.77,1.0,0.0,0.99,0.0,254,1,0.0,0.99,1.0,0.99,1.0,1.0,0.77,1.0,3
96344,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,1,1.0,1.0,0.75,1.0,0.0,0.99,0.0,213,1,0.0,0.99,1.0,0.99,0.98,1.0,0.74,1.0,3
96345,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,1,1.0,1.0,0.76,1.0,0.0,0.99,0.0,213,1,0.0,0.99,1.0,0.99,0.98,1.0,0.75,1.0,3
96346,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,1,1.0,1.0,0.76,1.0,0.0,0.99,0.0,213,1,0.0,0.99,1.0,0.99,0.98,1.0,0.75,1.0,3
96347,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,1,1.0,1.0,0.77,1.0,0.0,0.99,0.0,213,1,0.0,0.99,1.0,0.99,0.98,1.0,0.76,1.0,3
96348,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,1,1.0,1.0,0.62,1.0,0.0,0.99,0.0,254,1,0.0,0.99,1.0,0.99,1.0,1.0,0.62,1.0,3
96349,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,1,1.0,1.0,0.63,1.0,0.0,0.99,0.0,254,1,0.0,0.99,1.0,0.99,1.0,1.0,0.62,1.0,3
96350,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,1,1.0,1.0,0.77,1.0,0.0,0.99,0.0,254,1,0.0,0.99,1.0,0.99,1.0,1.0,0.77,1.0,3
96351,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,1,1.0,1.0,0.78,1.0,0.0,0.99,0.0,254,1,0.0,0.99,1.0,0.99,1.0,1.0,0.77,1.0,3
96352,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,1,1.0,1.0,0.63,1.0,0.0,0.99,0.0,254,1,0.0,0.99,1.0,0.99,1.0,1.0,0.62,1.0,3
96353,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,1,1.0,1.0,0.78,1.0,0.0,0.99,0.0,254,1,0.0,0.99,1.0,0.99,1.0,1.0,0.78,1.0,3
96354,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,1,1.0,1.0,0.78,1.0,0.0,0.99,0.0,254,1,0.0,0.99,1.0,0.99,1.0,1.0,0.78,1.0,3
96355,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,1,1.0,1.0,0.79,1.0,0.0,0.99,0.0,254,1,0.0,0.99,1.0,0.99,1.0,1.0,0.79,1.0,3
96356,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,1,1.0,1.0,0.79,1.0,0.0,0.99,0.0,254,1,0.0,0.99,1.0,0.99,1.0,1.0,0.79,1.0,3
96357,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,1,1.0,1.0,0.8,1.0,0.0,0.99,0.0,254,1,0.0,0.99,1.0,0.99,1.0,1.0,0.79,1.0,3
96358,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,1,1.0,1.0,0.63,1.0,0.0,0.99,0.0,254,1,0.0,0.99,1.0,0.99,1.0,1.0,0.63,1.0,3
96359,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,1,1.0,1.0,0.64,1.0,0.0,0.99,0.0,254,1,0.0,0.99,1.0,0.99,1.0,1.0,0.63,1.0,3
